"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52"
"Ethiopia PDR",0.130786164194911,-0.0521475171219812,0.0540986665353666,0.0499688708137816,-0.0179398480316996,0.0291834310196625,-0.0499238306777232,-0.0114252688708244,-0.0284179625464484,-0.0589527262338732,0.0351535060275609,0.0344829283396285,-0.0171888026751976,0.0309527113997251,0.0219619812380327,0.0250186942370556,-0.0772055874615274,0.00108729244497859,0.000760211340000011,0.0456507620997069,0.0510221424300073,-0.00132287140228218,0.0482063202436965,-0.0450227158862256,-0.0171392625458707,-0.00873955232758205,0.0421312527299075,-0.0319417265122324,0.0137096474359029,0.0249776319745045,0.111999166569793,-0.0296018689009253,-0.0335794723745903,0.0643125666965336,0.0468842497696208,0.0146293142146109,-0.0937745023750791,0.0712732517612999,-0.064616249777161,0.104179750023354,-0.0320039927744,-0.0301201803652516,-0.00644372419549576,0.0158361838284819,-0.106356726512759,0.019464247988882,0.0431082377707606,-0.1072854092594,0.0611872777322462,-0.0531968033450344,-0.0441983599860125,0.00687855829007961
"Fiji",0.0498667759817157,-0.0327667606819279,0.0171400045747546,0.132666226179298,-0.0968245943847108,0.10452882986404,-0.0688392600330559,-0.0271571879982937,-0.0959309685706846,-0.260353944946949,0.0142708018237979,0.138916741560612,0.125033427616001,-0.0170043748350548,-0.160004337153419,0.0551660569923345,-0.0584505237886785,-0.0877099964434953,-0.0223047981109792,0.069889530242554,0.040341994257679,0.0188114079131623,0.000852637037623847,0.063577324008453,0.0294438802321758,0.0795789650576757,-0.154553662840161,0.0652533720921633,0.0413848685520802,-0.0470355900041161,-0.111407751286245,-0.00694062080303327,-0.125102787353061,-0.105314586961971,-0.0107384544748958,0.0965024115726204,-0.0940126145011271,-0.0111863977868497,0.00272238022816429,-0.00412723702151765,-0.0727122778394579,-0.0298285017593401,-0.0260496929567846,-0.177948476638741,-0.00534216260650924,0.00870614787190015,0.140730036217262,-0.00854172837808468,-0.0147792962824495,-0.0946928790414032,0.0297619679558475,0.0160569031104681
"French Polynesia",-0.106914714261945,0.0266919871040723,0.00676952128557613,-0.0858318634174364,0.073408272606367,0.0916826566390882,0.0588729388989045,0.0100754525922328,-0.0951621898819197,-0.0247511474770527,0.0338919239010012,-0.0312013254356801,0.0284614846262396,0.0308700110868864,-0.100601666936566,0.167688209839426,0.160701792006164,-0.0822286566473599,-0.0370917503014416,-0.0901824852985442,0.00100336680469542,0.129674848669074,0.00217058059740397,-0.0879578428037141,0.0367218962082574,-0.000287074223390973,-0.0375893272531808,0.0201602630837268,-0.0187406139769352,-0.0242972706825473,0.0498569627139385,-0.033735607835371,0.121392718287585,-0.0960969663889202,-0.00644438248065907,-0.124860061467958,0.0290245051263337,-0.11869154242132,-0.0759066356332355,-0.0665829985404837,0.110164253989239,-0.141113018930048,-0.00157532665026252,0.0337826665762001,-0.0528221352604634,0.0383578435132261,0.122919407969171,0.0648753095698151,-0.127563528177026,0.0374357743963696,0.0374052179543417,-0.00216533594325439
"Gabon",0.00592703188264312,-0.0156309266111532,-0.0195577436567755,-0.0570450386181037,-0.113911281526885,-0.15830630363729,-0.0885332370632397,-0.113290221072058,0.0331447444051613,0.0830317536771467,0.0729395513433494,-0.12849461185872,-0.183468737617677,0.0410037402752556,0.0286831618659686,-0.117541762031972,0.25995582335382,0.0144886643371062,0.0425731769062103,-0.0713004428691982,-0.0472605135375866,0.016738321394241,0.0461497927250355,-0.256655738519643,-0.079429393893864,0.0355938934331603,0.0659204647393804,-0.0467798478054779,0.130929537570342,0.062747227727689,-0.201219634501107,-0.0151343940685244,-0.0043734311884563,0.159469351716183,0.1171371907912,-0.0553325385392898,0.0540222808283581,0.235164859487172,0.0977090807203644,0.198474177807437,-0.0752180951547823,-0.115599905488759,-0.0168107654730357,-0.0571943375814202,-0.250006853066997,0.0134545444980365,0.0101983808363551,0.00895526088771943,-0.0600252952757872,-0.0566748635906616,0.167551215201836,0.0792600257476688
"Ghana",-0.0936858283800721,0.0120873819681052,-0.0914874665871017,0.122292024270985,0.00966529215425028,0.0553769806314102,-0.0267372755566354,-0.118295306071618,0.0121558851106698,-0.0246167612841068,-0.0286259601268057,-0.0501713296571661,-0.0942754488928131,0.050931753813283,0.0387088557056214,-0.042542241514537,-0.0679299324601555,-0.0125049479160034,0.0891793787740087,0.0272132662780555,-0.11676613589398,-0.129443737157506,-0.0915588964256475,-0.0352803988113265,0.10084272670336,-0.1514758470988,0.185836238601156,-0.0305993200466752,-0.019429684895407,-0.0606263659734782,0.0050385836382544,-0.0129217243840586,-0.0976559034586671,-0.0483074796241895,-0.0139089381199465,-0.055145984998965,-0.0483073594402193,-0.0585065343283551,-0.0207492254465725,0.0938203039157079,-0.024796815915298,-0.0228790776164892,-0.121285629933365,-0.230289053352004,0.134520946045999,-0.0316421949188426,0.224639179998247,0.0660129205840099,-0.125919694943872,-0.159890919248635,-0.0179686287656566,0.110092911140334
"Guadeloupe",-0.0914000325048719,0.0264173435494779,-0.0841271945302612,0.0919260944820023,0.0515392080990639,-0.0589891399627377,0.0482509471613871,0.105324978921074,-0.0334753299178821,0.0178820249497362,0.124411258421167,-0.0179996683378145,-0.026989398519709,0.0539836323955628,-0.0452303371913441,0.0291898342762865,-0.0268995146214656,-0.160448862769524,-0.0796988962567064,-0.112167953975954,-0.0615098733342628,-0.0796608929238238,0.0835765799720494,-0.0175979658748771,0.0559159246993514,0.0744473968935098,0.18271652641384,-0.116894214057818,0.0593969716133584,-0.196000487949323,0.097201372944044,-0.160850941973197,-0.144484007454148,0.0466774062951531,-0.0365351794683161,0.0257645104557935,0.122049990398508,0.0449893956977823,0.0886729895568424,-0.101232665257123,-0.00961750835424174,0.032624731962876,-0.00465262959582367,-0.0287834574867234,-0.130392637792298,0.0912830918529736,-0.0312459277865731,-0.0625554273513808,-0.0484352487118315,-0.106322808008715,0.0240854827164634,0.0338362243193805
"Guatemala",0.131581637316248,-0.013112433947714,0.0657412083039175,0.00726174854018995,0.0688269724740577,-0.0308466961556882,0.0335281496329788,0.0642523195658765,0.0125419648719631,-0.0362740316521458,-0.010910287082443,-0.0489652218135981,0.00468496430563755,-0.0386959173581217,-0.015677658911847,0.0180255703247637,-0.0453353976838751,-0.0191468989136081,0.0740886764422167,-0.00380924349702768,-0.0415215843770541,0.0293699526013893,0.0270126060509188,-0.0764692366553679,-0.0201910558981101,0.0880141872922537,-0.036450691080226,-0.0512202049033265,-0.0200911745865757,0.0343996180779924,-0.0165875822299555,0.129484331290569,0.0472353661654072,-0.0383639923979399,-0.123073696476972,0.108253576499917,0.0149999140937787,0.0837666256417828,0.000962621076380194,-0.0396906060172541,-0.0866914881093835,0.105784683319298,0.070494761615148,0.0268222789912665,0.0117099891323638,0.0635799154567335,0.0913997910113577,-0.0546755635669261,-0.0314739620874923,0.0159250557966866,0.0209819997371818,0.0278349774798397
"Guinea",-0.0011530763914769,-0.0117121924545644,0.00616046778844172,0.0103248006319845,-0.00542600436890606,0.280547837915398,0.0276904884444681,-0.208336153344259,-0.17219292720586,0.00412969210011208,0.00623126014738986,0.115604492339598,0.00596742910256244,0.0112695225025164,0.00317021181110559,0.0530565393905136,0.0486625934994135,-0.0153108473361745,0.012373964854264,0.08961104328087,-0.0932985476185221,-0.0554861178514557,0.00799114142865132,0.0579477933780905,-0.147392703491784,0.0298659134352513,-0.0243329076653623,0.0367449549310945,0.100340823644915,0.0813562673576989,-0.149625904784531,-0.0101651362163709,0.068205179723516,0.00693534931984855,0.00570752960560398,0.106441905730228,0.0737397044013659,-0.247556322494932,0.0353039606871203,0.0510634592196927,-0.124077374081681,-0.113022805343125,-0.0104375632256057,-0.0189748839987651,-0.0706825838338582,-0.0107235731734369,-0.0553015798233126,0.00404556681811202,-0.0122979723783838,0.000386823960220272,0.128409634919766,0.00104255836579447
"Guyana",-0.113000499193503,-0.0123007154959883,-0.0154533582254536,-0.0468602903446945,-0.0586735440039282,0.028057225909612,0.083721426392187,-0.149662894406187,-0.0407171765519998,-0.0594676895624535,0.0257257437815544,-0.0516617437207103,-0.0248954865286533,0.164954433922377,0.00931030335759175,0.0234592969250409,0.0628148994211164,-0.114185647187408,0.00620925191178378,-0.0274348937207946,0.125807768461225,-0.00637865171853308,0.113430326225923,0.0666558670613102,0.14354571278796,-0.082188039685625,0.045359870150336,-0.0757608982047874,0.0552556973914072,0.0423144259408091,0.117863569975298,-0.0188883901390149,0.0287824569332921,-0.0393924690177881,0.044016613033531,-0.0623517259324103,-0.0347469722794938,0.109501575242306,-0.0543190833243957,0.0824476875682474,-0.0839705883810068,0.0701517042833338,0.0647898353829232,0.0947086795784491,0.147950275982216,-0.0916540813576595,-0.0202654134023793,-0.0101713466661729,0.178231838415025,-0.00853115610704348,-0.0532293396253443,-0.0187681331615278
"Haiti",-0.122733677314053,-0.0139531368514669,0.000267990277936226,0.0913395813436174,0.0734322779625546,-0.0454101102919932,0.109526954231067,0.0491617603342286,-0.0401739847700764,0.101473971506502,0.00192034884406867,-0.00354775491130038,0.00658107552931937,-0.0378275788116313,-0.0195696340318987,-0.026004742203072,-0.0329982026416097,-0.0692844264626336,-0.00215043570022271,0.0697655630875522,0.0462039385695876,0.0266893113354016,-0.0674164370122967,0.0459814826756335,-0.0350974864096772,0.0564537249356678,-0.0836230544031974,0.0282875590780382,0.0818404345082512,-0.0654789648317624,-0.158537314943906,-0.0433222064147321,0.0254819421086154,-0.0324046651033721,0.00763325325915197,0.000865562079561998,-0.0169391927039236,-0.0143425824895436,0.0321534423506234,-0.00776236065885446,0.11414360349216,-0.125357164205876,0.0249930912036977,0.0830397846716118,0.0776376709898721,0.0524007631493325,0.0485065487864204,-0.122403957599655,0.059402490240216,-0.0108516800258283,-0.114556863918846,0.0707527920875404
"Honduras",0.138215852311184,-0.00373185963546415,0.0415512978180619,-0.0396490604519695,-0.0118357714683047,0.0144853800712898,-0.011876758018092,0.0518854022945525,-0.049309333676205,-0.0680486445138677,0.0222206516322346,-0.0423659202015652,-0.00509779042107314,0.00808482754982353,-0.0344531712676589,0.0485822112245511,0.00524016392434873,-0.0264327446057734,-0.0483101032258137,-0.00111476317207903,0.0160174475527505,-0.0734595260742581,0.0598157917921611,-0.0102293030590379,0.0283548090262274,0.0310904663184545,-0.012182360997516,0.0171973694272315,-0.100335448977979,-0.151597369987141,-0.0676322415299489,0.0549927273455571,-0.0651040033382215,0.0274809220085993,-0.0402627092974832,0.0204565479871074,-0.0208804656528761,0.0456768678364289,0.0377722820908715,0.0392636280927483,0.0171382417663251,-0.0237496058327646,-0.0263098510155683,0.0632588758505513,0.105205941272065,-0.139740126244575,-0.0299488764367916,-0.0279506560107621,-0.0721728756620004,-0.024849478338465,-0.016765961315495,0.034547836264545
"India",0.0588482765602202,-0.0262372617194412,0.0987415982755933,-0.0301074119942796,0.163751772038289,0.0220332516450224,-0.0381606246901178,0.00403348806823497,-0.00588055636804977,0.124711461992352,0.200334263343575,0.0644501820038982,-0.0511949519273466,0.211180896568618,-0.0238356600771159,-0.10878932026013,0.0337454950801316,-0.0191908047932217,0.149902712149572,-0.0224980951417759,0.0748757816772417,-0.0534109816160904,-0.115046248576443,-0.0836899754761209,0.00935993191276882,0.0627953969880862,0.0112550708025446,-0.0424792435709399,-0.0141906234891145,0.142818090918986,0.0853056554235068,-0.102205620653008,0.0365888604395231,-0.031116760456764,-0.0591459567586785,-0.0372126131117808,-0.0514172186728494,0.00154454931671646,0.0424619587203167,-0.00253170110444621,0.0973735529058037,0.0521170736285153,-0.0429099995240834,-0.0962070934634886,0.00504904181937862,0.0824726747572786,-0.0549817448736835,-0.0558140405354483,0.0605040302192269,-0.0308075127304422,-0.00449966997958919,-0.0352307961519752
"Indonesia",-0.135909397123444,-0.0151507787049725,-0.0120664820564076,-0.0159713410925718,-0.0101771437321531,-0.0236680293443811,0.0173218652039177,-0.0773259670544781,-0.0164618870402337,-0.0390302032780402,0.0163984961990161,-0.0241935114556961,0.0433695218893902,-0.0644618307065936,-0.0522005910027555,0.0390620717324762,0.0425146731496576,0.000154708443346345,-0.154735700675765,-0.00746165765921985,-0.0609468291137309,-0.0140195050410957,-0.0485753388464819,-0.0864541996669821,-0.0110061178612157,0.0434461198976613,0.0252395800594818,0.00998478483222245,0.000425290468736578,0.0716673664886133,0.149938697915182,0.0154805919228711,-0.062971729042739,-0.0668312387984283,0.0447205707200592,0.0860111874215271,0.00280950647108726,-0.163249444431654,0.00662614650766057,0.0163329582603156,0.0810569684042843,0.0502170800447019,0.0682715488842636,-0.0603974148114186,0.044330312410394,-0.073313367932485,-0.0596641162233354,0.0111885985589368,0.0742418603387189,0.0794126661570704,0.0503833089176242,0.0223949177406459
"Jamaica",0.0821832595007937,0.0558844147188672,-0.0594190591917205,-0.00421054565961765,-0.0277987770377611,-0.0186301869107789,0.0819091481677555,-0.0247108935231131,-0.161095757344941,0.11474415408899,-0.0812557544138098,0.00830337149166148,-0.029330728622446,-0.0933101142943782,-0.00611962497602581,-0.187969565888947,-0.1013460416473,-0.0540322436693938,0.00657774047454359,0.0118051936638073,0.136650266289602,-0.10360516607564,0.235112347775464,0.0285719909674315,-0.0537175208633236,0.157018510840911,-0.0258472697844147,0.0945285758486888,-0.0837742061473732,-0.092971363769198,0.0132293749276647,-0.195093968095183,0.0579905372445649,0.081317737375775,0.00344025324274671,0.0272665176358308,0.109399509840377,-0.0558571305005939,-0.155796990500602,-0.0117586231060243,0.0963720878475473,0.0268787332148121,-0.173098690017581,0.0101376485110051,-0.0441704967359846,-0.0891716647593129,0.0221542616309752,0.0915216882582949,0.00780965387078575,-0.0211182595861968,0.07317877582916,0.0825396552363631
