"X","Y","row","col"
13.2916669845581,-8.79166698455811,255,2320
115.208335876465,-8.70833301544189,256,3543
115.208335876465,-8.625,257,3543
-35.5416679382324,-8.20833301544189,262,1734
-35.9583320617676,-8.29166698455811,261,1729
-35.0416679382324,-8.29166698455811,261,1740
-34.9583320617676,-8.20833301544189,262,1741
-35.2916679382324,-8.125,263,1737
-35.0416679382324,-8.125,263,1740
-34.9583320617676,-8.125,263,1741
-34.9583320617676,-8.04166698455811,264,1741
-34.875,-8.04166698455811,264,1742
-79.0416641235352,-8.125,263,1212
112.625,-7.95833349227905,265,3512
-36.2083320617676,-7.95833349227905,265,1726
-34.875,-7.95833349227905,265,1742
31.625,-7.95833349227905,265,2540
110.375,-7.79166650772095,267,3485
109.041664123535,-7.70833349227905,268,3469
35.7083320617676,-7.79166650772095,267,2589
112.708335876465,-7.45833349227905,271,3513
112.708335876465,-7.375,272,3513
112.708335876465,-7.29166650772095,273,3513
112.791664123535,-7.29166650772095,273,3514
27.375,-7.29166650772095,273,2489
112.625,-7.125,275,3512
-34.875,-7.125,275,1742
-48.2083320617676,-7.20833349227905,274,1582
-35.875,-7.20833349227905,274,1730
-39.2916679382324,-7.20833349227905,274,1689
-79.4583358764648,-7.20833349227905,274,1207
110.458335876465,-6.95833349227905,277,3486
107.625,-6.95833349227905,277,3452
39.2916679382324,-6.875,278,2632
107.541664123535,-6.875,278,3451
107.625,-6.875,278,3452
39.2083320617676,-6.79166650772095,279,2631
108.125,-6.375,284,3458
106.875,-6.375,284,3443
-39.2916679382324,-6.375,284,1689
-38.875,-6.375,284,1694
106.708335876465,-6.29166650772095,285,3441
106.791664123535,-6.29166650772095,285,3442
106.875,-6.29166650772095,285,3443
106.958335876465,-6.29166650772095,285,3444
107.125,-6.29166650772095,285,3446
106.541664123535,-6.20833349227905,286,3439
106.625,-6.20833349227905,286,3440
106.708335876465,-6.20833349227905,286,3441
106.791664123535,-6.20833349227905,286,3442
106.875,-6.20833349227905,286,3443
106.958335876465,-6.20833349227905,286,3444
107.041664123535,-6.20833349227905,286,3445
106.708335876465,-6.125,287,3441
106.791664123535,-6.125,287,3442
106.875,-6.125,287,3443
106.958335876465,-6.125,287,3444
23.625,-6.125,287,2444
12.375,-6.125,287,2309
22.4583339691162,-5.95833349227905,289,2430
-35.2083320617676,-5.875,290,1738
-35.2083320617676,-5.79166650772095,291,1738
-35.2916679382324,-5.70833349227905,292,1737
-35.2083320617676,-5.70833349227905,292,1738
12.375,-5.79166650772095,291,2309
22.375,-5.875,290,2429
22.4583339691162,-5.875,290,2430
-47.4583320617676,-5.54166650772095,294,1591
105.291664123535,-5.375,296,3424
22.2083339691162,-5.375,296,2427
12.2083330154419,-5.375,296,2307
-42.7916679382324,-5.125,299,1647
-37.2916679382324,-5.20833349227905,298,1713
-80.625,-5.20833349227905,298,1193
-36.875,-4.95833349227905,301,1718
19.5416660308838,-4.95833349227905,301,2395
19.625,-4.95833349227905,301,2396
39.7916679382324,-4.95833349227905,301,2638
-80.7083358764648,-4.875,302,1192
11.875,-4.79166650772095,303,2303
14.375,-4.875,302,2333
-37.7916679382324,-4.54166650772095,306,1707
-81.2916641235352,-4.54166650772095,306,1185
24.4583339691162,-4.70833349227905,304,2454
15.2916669845581,-4.375,308,2344
15.375,-4.375,308,2345
15.2083330154419,-4.29166650772095,309,2343
15.2916669845581,-4.29166650772095,309,2344
15.2916669845581,-4.20833349227905,310,2344
-38.625,-3.875,314,1697
-38.625,-3.79166674613953,315,1697
-38.5416679382324,-3.79166674613953,315,1698
-38.4583320617676,-3.79166674613953,315,1699
-38.625,-3.70833325386047,316,1697
37.4583320617676,-3.54166674613953,318,2610
36.9583320617676,-3.54166674613953,318,2604
-79.9583358764648,-3.20833325386047,322,1201
29.375,-3.375,320,2513
36.7083320617676,-3.375,320,2601
-60.0416679382324,-3.125,323,1440
-59.9583320617676,-3.125,323,1441
-60.0416679382324,-3.04166674613953,324,1440
-59.9583320617676,-3.04166674613953,324,1441
-78.7916641235352,-2.79166674613953,327,1215
-79.0416641235352,-2.875,326,1212
-78.9583358764648,-2.875,326,1213
33.375,-2.95833325386047,325,2561
30.125,-2.70833325386047,328,2522
121.375,-2.54166674613953,330,3617
-44.2083320617676,-2.54166674613953,330,1630
-54.7083320617676,-2.45833325386047,331,1504
28.9583339691162,-2.45833325386047,331,2508
32.9583320617676,-2.54166674613953,330,2556
-80.9583358764648,-2.20833325386047,334,1189
-80.875,-2.20833325386047,334,1190
-79.875,-2.29166674613953,333,1202
-79.9583358764648,-2.20833325386047,334,1201
30.125,-2.375,332,2522
-79.9583358764648,-2.04166674613953,336,1201
30.0416660308838,-1.95833337306976,337,2521
30.125,-1.95833337306976,337,2522
30.0416660308838,-1.79166662693024,339,2521
103.625,-1.625,341,3404
-48.4583320617676,-1.45833337306976,343,1579
-48.4583320617676,-1.375,344,1579
-48.375,-1.375,344,1580
-48.4583320617676,-1.29166662693024,345,1579
34.7083320617676,-1.375,344,2577
36.7083320617676,-1.29166662693024,345,2601
36.7916679382324,-1.29166662693024,345,2602
36.875,-1.29166662693024,345,2603
-78.625,-1.20833337306976,346,1217
30.0416660308838,-1.125,347,2521
29.875,-1.20833337306976,346,2519
36.7916679382324,-1.20833337306976,346,2602
36.875,-1.20833337306976,346,2603
-80.7083358764648,-0.958333313465118,349,1192
-80.4583358764648,-1.04166662693024,348,1195
37.125,-1.04166662693024,348,2606
36.0416679382324,-0.791666686534882,351,2593
29.5416660308838,-0.791666686534882,351,2515
30.2916660308838,-0.875,350,2524
8.79166698455811,-0.708333313465118,352,2266
37.4583320617676,-0.541666686534882,354,2610
34.375,-0.541666686534882,354,2573
-78.5416641235352,-0.291666656732559,357,1218
-78.4583358764648,-0.291666656732559,357,1219
-78.4583358764648,-0.20833332836628,358,1219
-78.4583358764648,-0.125,359,1219
-78.375,-0.125,359,1220
34.7916679382324,-0.125,359,2578
36.0416679382324,-0.291666656732559,357,2593
36.125,-0.291666656732559,357,2594
-51.0416679382324,0.0416666679084301,361,1548
-78.4583358764648,-0.0416666679084301,360,1219
-78.2916641235352,-0.0416666679084301,360,1221
18.2916660308838,0.0416666679084301,361,2380
34.7916679382324,-0.0416666679084301,360,2578
9.45833301544189,0.375,365,2274
9.45833301544189,0.458333343267441,366,2274
37.625,0.375,365,2612
33.2083320617676,0.458333343267441,366,2559
32.5416679382324,0.291666656732559,364,2551
32.625,0.291666656732559,364,2552
32.5416679382324,0.375,365,2551
32.625,0.375,365,2552
32.7083320617676,0.375,365,2553
101.458335876465,0.541666686534882,367,3378
35.2916679382324,0.541666686534882,367,2584
34.2083320617676,0.708333313465118,369,2571
103.791664123535,1.29166662693024,376,3406
103.708335876465,1.375,377,3405
103.875,1.375,377,3407
103.958335876465,1.375,377,3408
103.958335876465,1.45833337306976,378,3408
103.791664123535,1.54166662693024,379,3406
110.375,1.54166662693024,379,3485
102.958335876465,1.875,383,3396
45.125,2.125,386,2702
45.2916679382324,2.04166674613953,385,2704
102.291664123535,2.20833325386047,387,3388
102.208335876465,2.29166674613953,388,3387
31.125,2.29166674613953,388,2534
23.7916660308838,2.70833325386047,393,2446
-75.2916641235352,2.95833325386047,396,1257
101.375,3.04166674613953,397,3377
101.458335876465,3.04166674613953,397,3378
101.541664123535,3.04166674613953,397,3379
101.625,3.04166674613953,397,3380
101.708335876465,3.04166674613953,397,3381
101.791664123535,3.04166674613953,397,3382
101.541664123535,3.125,398,3379
101.625,3.125,398,3380
101.708335876465,3.125,398,3381
101.791664123535,3.125,398,3382
101.625,3.20833325386047,399,3380
101.708335876465,3.20833325386047,399,3381
-76.5416641235352,3.375,401,1242
-76.5416641235352,3.45833325386047,402,1242
11.4583330154419,3.875,407,2298
11.5416669845581,3.875,407,2299
103.375,3.95833325386047,408,3401
9.70833301544189,4.04166650772095,409,2277
9.79166698455811,4.04166650772095,409,2278
15.7916669845581,4.20833349227905,411,2350
13.4583330154419,4.20833349227905,411,2322
117.875,4.29166650772095,412,3575
18.5416660308838,4.375,413,2383
18.625,4.375,413,2384
114.041664123535,4.45833349227905,414,3529
-74.125,4.54166650772095,415,1271
22.7916660308838,4.70833349227905,417,2434
28.4583339691162,4.54166650772095,415,2502
103.458335876465,4.625,416,3402
101.041664123535,4.54166650772095,415,3373
101.125,4.54166650772095,415,3374
101.125,4.625,416,3374
-74.2083358764648,4.625,416,1270
-74.125,4.625,416,1271
-74.2083358764648,4.70833349227905,417,1270
-74.125,4.70833349227905,417,1271
-74.0416641235352,4.70833349227905,417,1272
7.375,4.625,416,2249
9.45833301544189,4.625,416,2274
101.125,4.70833349227905,417,3374
114.875,4.875,419,3539
114.958335876465,4.875,419,3540
-74.0416641235352,4.875,419,1272
7.04166650772095,4.79166650772095,418,2245
7.125,4.79166650772095,418,2246
7.04166650772095,4.875,419,2245
7.125,4.875,419,2246
-1.70833337306976,4.95833349227905,420,2140
7.875,5.04166650772095,421,2255
7.95833349227905,5.04166650772095,421,2256
7.375,5.125,422,2249
7.45833349227905,5.20833349227905,423,2250
7.54166650772095,5.20833349227905,423,2251
7.70833349227905,5.20833349227905,423,2253
100.291664123535,5.29166650772095,424,3364
100.291664123535,5.375,425,3364
100.291664123535,5.45833349227905,426,3364
100.458335876465,5.29166650772095,424,3366
100.458335876465,5.375,425,3366
-4.04166650772095,5.375,425,2112
-3.95833325386047,5.375,425,2113
-4.04166650772095,5.45833349227905,426,2112
7.29166650772095,5.45833349227905,426,2248
10.0416669845581,5.45833349227905,426,2281
7.125,5.375,425,2246
7.04166650772095,5.625,428,2245
7.29166650772095,5.54166650772095,427,2248
7.375,5.54166650772095,427,2249
7.45833349227905,5.54166650772095,427,2250
7.04166650772095,5.54166650772095,427,2245
-0.291666656732559,5.54166650772095,427,2157
-0.20833332836628,5.54166650772095,427,2158
-0.291666656732559,5.625,428,2157
-0.20833332836628,5.625,428,2158
-0.125,5.625,428,2159
-0.0416666679084301,5.625,428,2160
5.79166650772095,5.54166650772095,427,2230
5.70833349227905,5.875,431,2229
5.79166650772095,5.875,431,2230
6.875,5.875,431,2243
7.95833349227905,5.875,431,2256
7.04166650772095,5.79166650772095,430,2245
6.95833349227905,5.70833349227905,429,2244
6.95833349227905,5.875,431,2244
0.791666686534882,5.875,431,2170
0.708333313465118,5.79166650772095,430,2169
0.875,5.79166650772095,430,2171
-0.375,5.70833349227905,429,2156
-0.291666656732559,5.70833349227905,429,2157
-0.20833332836628,5.70833349227905,429,2158
-0.125,5.70833349227905,429,2159
-0.0416666679084301,5.70833349227905,429,2160
116.125,5.95833349227905,432,3554
5.70833349227905,5.95833349227905,432,2229
7.375,5.95833349227905,432,2249
1.04166662693024,6.04166650772095,433,2173
0.875,5.95833349227905,432,2171
37.5416679382324,6.04166650772095,433,2611
100.375,6.125,434,3365
102.291664123535,6.125,434,3388
-1.70833337306976,6.20833349227905,435,2140
-1.625,6.20833349227905,435,2141
6.79166650772095,6.125,434,2242
1.125,6.125,434,2174
1.20833337306976,6.125,434,2175
1.125,6.20833349227905,435,2174
1.20833337306976,6.20833349227905,435,2175
1.54166662693024,6.20833349227905,435,2179
-0.20833332836628,6.125,434,2158
-5.375,6.375,437,2096
-10.7083330154419,6.29166650772095,436,2032
-75.5416641235352,6.29166650772095,436,1254
7.54166650772095,6.375,437,2251
2.29166674613953,6.375,437,2188
2.375,6.375,437,2189
2.45833325386047,6.375,437,2190
2.54166674613953,6.375,437,2191
2.625,6.375,437,2192
5.625,6.29166650772095,436,2228
5.70833349227905,6.29166650772095,436,2229
5.625,6.375,437,2228
5.70833349227905,6.375,437,2229
4.70833349227905,6.375,437,2217
8.125,6.29166650772095,436,2258
1.95833337306976,6.375,437,2184
2.04166674613953,6.375,437,2185
-5.625,6.625,440,2093
3.20833325386047,6.45833349227905,438,2199
3.29166674613953,6.45833349227905,438,2200
3.375,6.45833349227905,438,2201
3.125,6.54166650772095,439,2198
3.29166674613953,6.54166650772095,439,2200
3.375,6.54166650772095,439,2201
3.29166674613953,6.625,440,2200
3.375,6.625,440,2201
3.54166674613953,6.625,440,2203
3.95833325386047,6.625,440,2208
7.45833349227905,6.45833349227905,438,2250
7.54166650772095,6.45833349227905,438,2251
7.625,6.45833349227905,438,2252
2.29166674613953,6.45833349227905,438,2188
2.375,6.45833349227905,438,2189
2.54166674613953,6.54166650772095,439,2191
2.625,6.54166650772095,439,2192
2.70833325386047,6.54166650772095,439,2193
2.625,6.625,440,2192
2.70833325386047,6.625,440,2193
1.54166662693024,6.45833349227905,438,2179
2.04166674613953,6.45833349227905,438,2185
2.125,6.45833349227905,438,2186
1.875,6.54166650772095,439,2183
1.95833337306976,6.54166650772095,439,2184
-1.70833337306976,6.70833349227905,441,2140
-1.625,6.70833349227905,441,2141
-1.54166662693024,6.70833349227905,441,2142
-1.625,6.79166650772095,442,2141
3.95833325386047,6.79166650772095,442,2208
3.29166674613953,6.70833349227905,441,2200
2.70833325386047,6.70833349227905,441,2193
101.291664123535,6.875,443,3376
-6.45833349227905,6.875,443,2083
3.95833325386047,6.95833349227905,444,2208
3.70833325386047,6.875,443,2205
3.04166674613953,6.875,443,2197
1.79166662693024,6.875,443,2182
79.875,6.95833349227905,444,3119
100.458335876465,7.04166650772095,445,3366
125.625,7.125,446,3668
-73.125,7.125,446,1283
5.20833349227905,7.20833349227905,447,2223
2.375,7.20833349227905,447,2189
3.29166674613953,7.125,446,2200
3.375,7.125,446,2201
3.375,7.20833349227905,447,2201
2.125,7.20833349227905,447,2186
4.875,7.125,446,2219
3.875,7.20833349227905,447,2207
0.458333343267441,7.125,446,2166
37.7083320617676,7.125,446,2613
38.2916679382324,7.04166650772095,445,2620
13.625,7.29166650772095,448,2324
9.04166698455811,7.375,449,2269
5.20833349227905,7.29166650772095,448,2223
3.875,7.29166650772095,448,2207
3.79166674613953,7.375,449,2206
3.875,7.375,449,2207
3.95833325386047,7.375,449,2208
4.04166650772095,7.375,449,2209
4.125,7.375,449,2210
4.20833349227905,7.375,449,2211
5.79166650772095,7.54166650772095,451,2230
3.45833325386047,7.54166650772095,451,2202
4.54166650772095,7.54166650772095,451,2215
3.875,7.45833349227905,450,2207
3.95833325386047,7.45833349227905,450,2208
3.875,7.54166650772095,451,2207
4.54166650772095,7.79166650772095,454,2215
3.70833325386047,7.79166650772095,454,2205
5.70833349227905,7.79166650772095,454,2229
4.45833349227905,7.70833349227905,453,2214
28.0416660308838,7.70833349227905,453,2497
-5.04166650772095,7.70833349227905,453,2100
-72.2083358764648,7.79166650772095,454,1294
8.54166698455811,7.70833349227905,453,2263
3.625,7.70833349227905,453,2204
5.20833349227905,7.625,452,2223
3.875,7.625,452,2207
36.7083320617676,7.70833349227905,453,2601
3.875,7.875,455,2207
3.95833325386047,7.875,455,2208
98.375,7.875,455,3341
-67.4583358764648,7.875,455,1351
-2.79166674613953,8.04166698455811,457,2127
-63.5416679382324,8.04166698455811,457,1398
-63.5416679382324,8.125,458,1398
-62.7916679382324,8.29166698455811,460,1407
-62.7083320617676,8.29166698455811,460,1408
-62.625,8.29166698455811,460,1409
-62.625,8.375,461,1409
80.7083358764648,8.29166698455811,460,3129
4.54166650772095,8.45833301544189,462,2215
4.54166650772095,8.54166698455811,463,2215
4.625,8.54166698455811,463,2216
99.9583358764648,8.45833301544189,462,3360
-13.2083330154419,8.45833301544189,462,2002
39.2083320617676,8.54166698455811,463,2631
39.2916679382324,8.54166698455811,463,2632
76.9583358764648,8.54166698455811,463,3084
81.0416641235352,8.375,461,3133
-70.2083358764648,8.625,464,1318
38.2916679382324,8.70833301544189,465,2620
80.375,8.70833301544189,465,3125
39.125,8.625,464,2630
-62.5416679382324,8.95833301544189,468,1410
-64.2916641235352,8.875,467,1389
-64.2083358764648,8.875,467,1390
-64.125,8.875,467,1391
-64.125,8.95833301544189,468,1391
-79.5416641235352,8.95833301544189,468,1206
38.7916679382324,8.875,467,2626
80.7916641235352,8.875,467,3130
38.5416679382324,8.875,467,2623
78.125,8.79166698455811,466,3098
7.45833349227905,9.04166698455811,469,2250
7.54166650772095,9.04166698455811,469,2251
99.375,9.125,470,3353
-63.7916679382324,9.125,470,1395
-79.4583358764648,9.04166698455811,469,1207
39.125,9.125,470,2630
38.7916679382324,8.95833301544189,468,2626
38.7083320617676,9.04166698455811,469,2625
38.7916679382324,9.04166698455811,469,2626
38.875,9.04166698455811,469,2627
38.375,9.04166698455811,469,2621
37.875,8.95833301544189,468,2615
12.4583330154419,9.29166698455811,472,2310
7.20833349227905,9.20833301544189,471,2247
-75.375,9.29166698455811,472,1256
-63.7083320617676,9.20833301544189,471,1396
-63.625,9.20833301544189,471,1397
38.375,9.29166698455811,472,2621
-5.625,9.45833301544189,474,2093
-0.791666686534882,9.375,473,2151
-69.2083358764648,9.54166698455811,475,1330
-63.4583320617676,9.375,473,1399
6.54166650772095,9.625,476,2239
-13.625,9.625,476,1997
-13.5416669845581,9.625,476,1998
-63.2083320617676,9.70833301544189,477,1402
-63.625,9.70833301544189,477,1397
-63.7083320617676,9.625,476,1396
41.875,9.625,476,2663
8.875,9.875,479,2267
-69.7916641235352,9.79166698455811,478,1323
-63.2083320617676,9.79166698455811,478,1402
8.875,9.95833301544189,480,2267
105.791664123535,10.0416669845581,481,3430
-68.0416641235352,10.125,482,1344
-67.9583358764648,10.125,482,1345
-64.7083358764648,10.125,482,1384
-69.4583358764648,10.0416669845581,481,1327
-69.375,10.0416669845581,481,1328
-69.2916641235352,10.0416669845581,481,1329
-69.375,10.125,482,1328
-69.625,9.95833301544189,480,1325
-84.125,9.95833301544189,480,1151
-84.0416641235352,9.95833301544189,480,1152
76.2916641235352,9.95833301544189,480,3076
13.2916669845581,10.2916669845581,484,2320
9.875,10.2916669845581,484,2279
11.2083330154419,10.2916669845581,484,2295
-71.2916641235352,10.2083330154419,483,1305
-61.4583320617676,10.2916669845581,484,1423
-67.7083358764648,10.2916669845581,484,1348
-67.625,10.2083330154419,483,1349
-67.5416641235352,10.2083330154419,483,1350
-67.4583358764648,10.2083330154419,483,1351
-67.625,10.2916669845581,484,1349
-67.9583358764648,10.2083330154419,483,1345
-67.875,10.2083330154419,483,1346
-64.7083358764648,10.2083330154419,483,1384
-64.625,10.2083330154419,483,1385
13.2916669845581,10.375,485,2320
7.45833349227905,10.4583330154419,486,2250
107.125,10.375,485,3446
-9.29166698455811,10.375,485,2049
-66.9583358764648,10.4583330154419,486,1357
-66.875,10.4583330154419,486,1358
-66.7916641235352,10.4583330154419,486,1359
-68.0416641235352,10.4583330154419,486,1344
-66.625,10.4583330154419,486,1361
-66.5416641235352,10.4583330154419,486,1362
-64.125,10.4583330154419,486,1391
-71.4583358764648,10.4583330154419,486,1303
77.9583358764648,10.375,485,3096
7.45833349227905,10.5416669845581,487,2250
7.45833349227905,10.625,488,2250
-71.7083358764648,10.5416669845581,487,1300
-71.625,10.5416669845581,487,1301
-71.7083358764648,10.625,488,1300
-71.625,10.625,488,1301
-71.7083358764648,10.7083330154419,489,1300
-71.625,10.7083330154419,489,1301
-61.4583320617676,10.625,488,1423
-61.375,10.625,488,1424
-61.5416679382324,10.7083330154419,489,1422
76.2083358764648,10.5416669845581,487,3075
122.541664123535,10.7083330154419,489,3631
106.625,10.7083330154419,489,3440
106.625,10.7916669845581,490,3440
106.708335876465,10.7916669845581,490,3441
106.791664123535,10.7916669845581,490,3442
-74.7916641235352,10.875,491,1263
-71.5416641235352,10.7916669845581,490,1302
78.7083358764648,10.7916669845581,490,3105
78.7916641235352,10.7916669845581,490,3106
79.125,10.7916669845581,490,3110
79.7083358764648,10.7916669845581,490,3117
7.70833349227905,11.0416669845581,493,2253
106.625,10.875,491,3440
106.708335876465,10.875,491,3441
106.791664123535,10.875,491,3442
106.708335876465,10.9583330154419,492,3441
106.791664123535,10.9583330154419,492,3442
106.875,10.9583330154419,492,3443
-74.7916641235352,10.9583330154419,492,1263
-63.875,10.9583330154419,492,1394
76.9583358764648,10.9583330154419,492,3084
76.9583358764648,11.0416669845581,493,3084
77.0416641235352,11.0416669845581,493,3085
79.375,10.9583330154419,492,3113
7.70833349227905,11.125,494,2253
-4.29166650772095,11.2083330154419,495,2109
-74.2083358764648,11.2083330154419,495,1270
77.375,11.125,494,3089
39.625,11.125,494,2636
-69.7083358764648,11.375,497,1324
77.7083358764648,11.375,497,3093
79.2083358764648,11.375,497,3111
-70.2083358764648,11.625,500,1318
79.4583358764648,11.5416669845581,499,3114
79.5416641235352,11.625,500,3115
8.45833301544189,11.7916669845581,502,2262
-70.2083358764648,11.7083330154419,501,1318
-70.125,11.7083330154419,501,1319
77.7916641235352,11.7916669845581,502,3094
79.7916641235352,11.7916669845581,502,3118
78.125,11.7083330154419,501,3098
8.54166698455811,11.9583330154419,504,2263
8.54166698455811,12.0416669845581,505,2263
24.875,12.0416669845581,505,2459
13.125,11.875,503,2318
13.2083330154419,11.875,503,2319
108.458335876465,11.9583330154419,504,3462
-15.625,11.875,503,1973
79.7916641235352,11.9583330154419,504,3118
109.208335876465,12.2083330154419,507,3471
15.0416669845581,12.125,506,2341
15.125,12.125,506,2342
-68.9583358764648,12.125,506,1333
-68.875,12.125,506,1334
-86.2916641235352,12.125,506,1125
-86.2083358764648,12.125,506,1126
109.208335876465,12.2916669845581,508,3471
-1.54166662693024,12.375,509,2142
-1.45833337306976,12.375,509,2143
-5.45833349227905,12.375,509,2095
76.625,12.2916669845581,508,3080
76.7083358764648,12.2916669845581,508,3081
4.20833349227905,12.4583330154419,510,2211
10.0416669845581,12.4583330154419,510,2281
99.9583358764648,12.5416669845581,511,3360
-8.04166698455811,12.625,512,2064
-7.95833349227905,12.625,512,2065
-70.0416641235352,12.5416669845581,511,1320
-69.9583358764648,12.5416669845581,511,1321
76.875,12.5416669845581,511,3083
78.2083358764648,12.5416669845581,511,3099
102.125,12.625,512,3386
99.9583358764648,12.625,512,3360
99.9583358764648,12.7916669845581,514,3360
101.041664123535,12.7083330154419,513,3373
101.125,12.7083330154419,513,3374
101.208335876465,12.7083330154419,513,3375
101.291664123535,12.7083330154419,513,3376
101.208335876465,12.7916669845581,514,3375
45.0416679382324,12.7916669845581,514,2701
78.7083358764648,12.7916669845581,514,3105
77.7916641235352,12.7916669845581,514,3094
37.4583320617676,12.625,512,2610
30.625,12.7083330154419,513,2528
7.625,12.9583330154419,516,2252
100.958335876465,12.9583330154419,516,3372
101.208335876465,12.9583330154419,516,3375
77.625,12.875,515,3092
77.5416641235352,12.9583330154419,516,3091
77.625,12.9583330154419,516,3092
77.7083358764648,12.9583330154419,516,3093
79.2916641235352,12.9583330154419,516,3112
78.2916641235352,12.9583330154419,516,3100
79.125,12.9583330154419,516,3110
44.9583320617676,12.875,515,2700
45.0416679382324,12.875,515,2701
80.125,12.9583330154419,516,3122
80.2083358764648,12.9583330154419,516,3123
5.20833349227905,13.0416669845581,517,2223
7.625,13.0416669845581,517,2252
99.9583358764648,13.125,518,3360
109.291664123535,13.125,518,3472
101.125,13.0416669845581,517,3374
101.208335876465,13.0416669845581,517,3375
100.958335876465,13.125,518,3372
101.041664123535,13.125,518,3373
-59.625,13.125,518,1445
77.5416641235352,13.0416669845581,517,3091
77.625,13.0416669845581,517,3092
77.7083358764648,13.0416669845581,517,3093
42.7083320617676,13.0416669845581,517,2673
76.125,13.0416669845581,517,3074
80.2083358764648,13.0416669845581,517,3123
80.125,13.125,518,3122
80.2083358764648,13.125,518,3123
80.2916641235352,13.125,518,3124
32.9583320617676,13.125,518,2556
101.208335876465,13.2083330154419,519,3375
100.958335876465,13.2083330154419,519,3372
100.958335876465,13.2916669845581,520,3372
101.041664123535,13.375,521,3373
-4.875,13.2916669845581,520,2102
77.125,13.375,521,3086
39.5416679382324,13.375,521,2635
80.2916641235352,13.2083330154419,519,3124
30.2083339691162,13.2083330154419,519,2523
2.04166674613953,13.5416669845581,523,2185
2.125,13.5416669845581,523,2186
99.7916641235352,13.5416669845581,523,3358
101.041664123535,13.4583330154419,522,3373
101.208335876465,13.4583330154419,522,3375
100.291664123535,13.5416669845581,523,3364
100.625,13.5416669845581,523,3368
100.708335876465,13.5416669845581,523,3369
100.791664123535,13.5416669845581,523,3370
100.958335876465,13.5416669845581,523,3372
-2.375,13.5416669845581,523,2132
-16.7083339691162,13.4583330154419,522,1960
39.4583320617676,13.5416669845581,523,2634
77.7083358764648,13.4583330154419,522,3093
33.625,13.5416669845581,523,2564
25.375,13.625,524,2465
123.208335876465,13.625,524,3639
101.125,13.7083330154419,525,3374
100.291664123535,13.625,524,3364
100.375,13.625,524,3365
100.458335876465,13.625,524,3366
100.541664123535,13.625,524,3367
100.625,13.625,524,3368
100.708335876465,13.625,524,3369
100.791664123535,13.625,524,3370
101.041664123535,13.625,524,3373
100.291664123535,13.7083330154419,525,3364
100.375,13.7083330154419,525,3365
100.458335876465,13.7083330154419,525,3366
100.541664123535,13.7083330154419,525,3367
100.625,13.7083330154419,525,3368
100.708335876465,13.7083330154419,525,3369
100.791664123535,13.7083330154419,525,3370
-89.2083358764648,13.7083330154419,525,1090
-89.125,13.7083330154419,525,1091
79.4583358764648,13.625,524,3114
43.9583320617676,13.625,524,2688
44.125,13.625,524,2690
100.958335876465,13.7916669845581,526,3372
99.9583358764648,13.7916669845581,526,3360
100.041664123535,13.7916669845581,526,3361
100.125,13.7916669845581,526,3362
100.208335876465,13.7916669845581,526,3363
100.375,13.7916669845581,526,3365
100.458335876465,13.7916669845581,526,3366
100.541664123535,13.7916669845581,526,3367
100.625,13.7916669845581,526,3368
100.708335876465,13.7916669845581,526,3369
100.791664123535,13.7916669845581,526,3370
99.875,13.875,527,3359
99.9583358764648,13.875,527,3360
100.458335876465,13.875,527,3366
100.541664123535,13.875,527,3367
100.625,13.875,527,3368
100.708335876465,13.875,527,3369
99.7083358764648,13.9583330154419,528,3357
99.7916641235352,13.9583330154419,528,3358
75.5416641235352,13.9583330154419,528,3067
75.7083358764648,13.7916669845581,526,3069
75.7083358764648,13.875,527,3069
99.5416641235352,14.0416669845581,529,3355
101.375,14.0416669845581,529,3377
100.375,13.9583330154419,528,3365
100.541664123535,13.9583330154419,528,3367
100.625,13.9583330154419,528,3368
100.541664123535,14.0416669845581,529,3367
100.625,14.0416669845581,529,3368
100.791664123535,14.0416669845581,529,3370
100.625,14.125,530,3368
-87.2083358764648,14.125,530,1114
38.7083320617676,14.125,530,2625
38.7916679382324,14.125,530,2626
77.7916641235352,14.125,530,3094
35.375,14.0416669845581,529,2585
99.875,14.2916669845581,532,3359
99.7083358764648,14.2083330154419,531,3357
100.625,14.2083330154419,531,3368
121.125,14.2083330154419,531,3614
120.958335876465,14.2916669845581,532,3612
121.125,14.2916669845581,532,3614
32.9583320617676,14.2083330154419,531,2556
100.541664123535,14.375,533,3367
99.7916641235352,14.375,533,3358
99.875,14.4583330154419,534,3359
100.125,14.4583330154419,534,3362
100.875,14.375,533,3371
120.958335876465,14.375,533,3612
121.041664123535,14.375,533,3613
120.958335876465,14.4583330154419,534,3612
121.041664123535,14.4583330154419,534,3613
-90.625,14.5416669845581,535,1073
-90.5416641235352,14.5416669845581,535,1074
75.7916641235352,14.5416669845581,535,3070
78.7916641235352,14.4583330154419,534,3106
79.9583358764648,14.4583330154419,534,3120
80.0416641235352,14.4583330154419,534,3121
33.5416679382324,14.375,533,2563
33.5416679382324,14.4583330154419,534,2563
33.625,14.4583330154419,534,2564
100.791664123535,14.7083330154419,537,3370
100.875,14.7083330154419,537,3371
99.875,14.5416669845581,535,3359
100.958335876465,14.5416669845581,535,3372
100.958335876465,14.625,536,3372
101.041664123535,14.625,536,3373
101.125,14.625,536,3374
101.458335876465,14.7083330154419,537,3378
121.041664123535,14.5416669845581,535,3613
121.125,14.5416669845581,535,3614
120.958335876465,14.625,536,3612
121.125,14.625,536,3614
